DATAFLOW,LAST UPDATE,freq,unit,deg_urb,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2007,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2008,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2009,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2010,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2011,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2012,6.1,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2013,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2014,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2015,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2016,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2017,5.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2018,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2019,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2020,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2021,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,PT,2022,4.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2007,20.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2008,19.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2009,17.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2010,17.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2011,11.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2012,19.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2013,17.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2014,18.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2015,18.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2016,16.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2017,15.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2018,13.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2019,11.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2020,8.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2021,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RO,2022,9.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2013,29.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2014,35.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2015,37.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2016,31.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2017,35.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2018,35.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2019,23.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2020,19.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2021,16.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,RS,2022,12.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2004,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2005,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2006,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2007,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2008,9.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2009,9.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2010,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2011,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2012,8.1,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2013,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2014,8.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2015,7.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2016,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2017,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2018,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2019,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2020,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2021,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SE,2022,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2005,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2006,2.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2007,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2008,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2009,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2010,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2011,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2012,3.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2013,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2014,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2015,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2016,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2017,4.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2018,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2019,3.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2020,3.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2021,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SI,2022,2.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2005,14.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2006,17.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2007,14.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2008,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2009,10.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2010,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2011,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2012,9.1,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2013,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2014,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2015,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2016,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2017,8.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2018,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2019,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2020,2.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2021,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG3,SK,2022,2.8,
